epoch	time	lr	loss	fscore_macro	val_loss	val_fscore_macro
23	22.218832762999227	0.001	0.00031660559552875995	0.9037266373634338	0.0018181011080741882	0.9267272353172302
24	20.940473330992972	0.001	0.00017088793208789685	0.9368702173233032	0.0010799988580109485	0.9459241628646851
25	23.255558256001677	0.001	2.3233505981870327e-05	0.9436393976211548	0.0012325366388014213	0.9267272353172302
26	22.652469344990095	0.001	3.1973431259648584e-05	0.9456498622894287	0.0009576073393749832	0.9340432286262512
27	21.91087093699025	0.001	5.360103932056695e-05	0.94169020652771	0.001044825123782134	0.950935959815979
28	22.147369663987774	0.001	0.00021618933049748025	0.9274293184280396	0.0019554391278693425	0.9204109907150269
29	22.060361741983797	0.001	0.0003043447241691788	0.9441714286804199	0.00100679987639039	0.9567393064498901
30	21.62396885699127	0.001	4.857236302582755e-05	0.9183744192123413	0.0009408835340384862	0.9390366077423096
31	20.82984583399957	0.001	3.14741803352068e-05	0.9360203742980957	0.0006263824264008795	0.9680670499801636
32	22.702768330986146	0.001	8.357412181051199e-05	0.948177695274353	0.0006963611697431784	0.9685606360435486
33	22.594777627004078	0.001	0.0	0.9570505619049072	0.0006963611697431784	0.9685606360435486
34	21.96907926700078	0.001	8.586734407561741e-05	0.9357064962387085	0.0008658650532439725	0.9624488353729248
35	19.231733141001314	0.001	0.0	0.9560924768447876	0.0008658650532439725	0.9624488353729248
36	21.43910309599596	0.001	3.281171461347436e-05	0.9485651254653931	0.001152353565297534	0.9074383974075317
37	22.87885586800985	0.001	0.00023686697466341632	0.9361989498138428	0.0011692063817426786	0.9369205236434937
38	19.961067747004563	0.001	9.627468448120806e-05	0.9403687715530396	0.0006381736328853434	0.959915041923523
39	19.482843807025347	0.001	1.552619769861685e-05	0.9342936277389526	0.001321267055806203	0.9390366077423096
40	21.08189729298465	0.001	0.0	0.9434217214584351	0.001321267055806203	0.9390366077423096
41	21.249579657014692	0.001	6.012571046284143e-05	0.9451427459716797	0.0007958805478697446	0.945035994052887
42	21.86222020399873	0.001	3.4841305786234604e-05	0.9472123384475708	0.0016828318486860649	0.9190086126327515
43	22.170873716007918	0.001	4.3837503337957984e-05	0.9417479634284973	0.0007950144684194919	0.953900933265686
44	22.508671082992805	0.001	5.833354717731639e-05	0.9406203031539917	0.0009199995566253087	0.9574227929115295
45	24.62165953798103	0.001	0.0	0.9429062604904175	0.0009199995566253087	0.9574227929115295
46	26.0529044290015	0.001	0.0	0.9373917579650879	0.0009199995566253087	0.9574227929115295
47	23.259512585995253	0.001	0.0	0.9444905519485474	0.0009199995566253087	0.9574227929115295
48	23.60290515801171	0.001	0.0	0.9412575960159302	0.0009199995566253087	0.9574227929115295
49	18.557856075000018	0.001	0.0	0.9470137357711792	0.0009199995566253087	0.9574227929115295
50	21.20106133900117	0.001	3.1056048892109595e-05	0.9047824144363403	0.0032146182285631123	0.787745475769043
51	19.62554416299099	0.001	3.081087304678756e-05	0.9312589168548584	0.001296339573422868	0.9139825105667114
52	21.18973549400107	0.001	4.50367383911232e-05	0.9387509822845459	0.0015024704699540259	0.8655296564102173
53	20.43363968198537	0.0001	5.367666411554818e-05	0.8459068536758423	0.0017677049316353534	0.847463846206665
54	19.714167844998883	0.0001	2.6869286505522648e-05	0.88458251953125	0.0011977715857663946	0.8939884305000305
55	18.86587416601833	0.0001	0.0	0.9137636423110962	0.0011976229186034084	0.8939884305000305
56	21.02096228301525	0.0001	1.688387717770013e-05	0.9190597534179688	0.0012688841577151314	0.9204109907150269
57	17.400805398006923	0.0001	0.0	0.9124952554702759	0.0012688841577151314	0.9204109907150269
58	18.163461487012682	0.0001	0.0	0.9295607209205627	0.0012688841577151314	0.9204109907150269
59	16.329496035003103	0.0001	2.006022562280812e-05	0.9337619543075562	0.0012876164598680621	0.9074383974075317
60	14.559996734984452	0.0001	0.0	0.9219765663146973	0.0012876164598680621	0.9074383974075317
61	14.305648028006544	0.0001	2.0077456524222835e-05	0.9205725789070129	0.0013977394743480873	0.9254515171051025
62	13.034257163992152	0.0001	1.1667655095881157e-05	0.925957441329956	0.0013990950269914752	0.912448525428772
63	10.133454574999632	0.0001	3.3682111337609326e-05	0.9332082271575928	0.0012571127495573993	0.9254515171051025
64	10.00635079597123	0.0001	0.0	0.9253419041633606	0.0012571125473808404	0.9254515171051025
65	10.098259410005994	0.0001	1.9668048437379327e-05	0.928354799747467	0.001275745595819387	0.9254515171051025
66	9.9264732330048	0.0001	0.0	0.9336422085762024	0.001275745595819387	0.9254515171051025
67	10.052473296003882	0.0001	0.0	0.9372432231903076	0.001275745595819387	0.9254515171051025
68	9.06248606799636	0.0001	0.0	0.933372974395752	0.001275745595819387	0.9254515171051025
69	8.651814118988113	0.0001	1.9185095498683936e-05	0.9336422085762024	0.0012508987781390472	0.9254515171051025
70	8.622861998999724	0.0001	0.0	0.9343050718307495	0.0012508987781390472	0.9254515171051025
71	9.682776258996455	0.0001	0.0	0.9307079315185547	0.0012508987781390472	0.9254515171051025
72	9.050299848982831	0.0001	4.9536598491375065e-06	0.9298023581504822	0.0012379361981123536	0.912448525428772
73	9.000772894010879	0.0001	0.0	0.9339088201522827	0.0012379361981123536	0.912448525428772
74	8.945398798008682	0.0001	0.0	0.9200476408004761	0.0012379361981123536	0.912448525428772
75	8.983546539995586	0.0001	9.729233064324136e-06	0.9396798014640808	0.0010257885084679378	0.9400328397750854
